Id,Comfort,Floor,FurnishedAndFit,LivingSurface,Neighborhood,NumberOfBathrooms,NumberOfParkingSpaces,NumberOfRooms,Partitioning,PossibilityOfParking,Price,PropertyStatus,PropertyType,TotalNumberOfFloors,YearBuilt
70C571BC-7E45-4800-B2A4-089C32D5F6EC,-,2,-,28,Frumoasa,0,0,0,-,False,27500,Renovat,Bloc de apartamente,4,1987
72888DBF-E24C-4B10-95BA-08A62FEC1FFB,-,5,Nemobilat,38,Nicolina,0,0,1,Decomandat,False,43500,Nou,Bloc de apartamente,5,2017
77AB928E-98D2-4A22-8C25-08A8E522786E,-,3,-,41,Copou,0,0,2,Decomandat,False,41300,-,-,0,2017
853B532C-304A-454A-A47B-08C2042A767E,-,0,-,105,Pacurari,0,0,4,-,False,69500,Nou,-,0,2017
113254F0-495C-4AB4-B550-08C23B9F4DB5,-,0,-,80,Cug,0,0,3,-,False,63000,-,-,0,2017
7F99F83A-767A-432E-9CF3-08CD006CA694,-,0,Nemobilat,106,Cug,2,2,4,-,True,71000,Nou,-,2,2018
5A4E34A6-FD0E-4AB4-A09B-08CFA942C5EE,-,3,-,53,Alexandru cel Bun,0,0,3,Semidecomandat,False,53900,-,-,0,1977
B6E7BF4B-0789-4D24-BAF5-08D93D4C701C,-,2,-,42,Alexandru cel Bun,0,0,2,Semidecomandat,False,37800,-,-,0,1976
C04C1089-A44D-487D-A21F-08E7B3F26994,1,1,Nemobilat,45,Bucium,1,0,2,Decomandat,True,40000,n construcie,Bloc de apartamente,2,2017
8CA27790-A7E0-4AAB-AD5E-08E7F4FCA213,-,1,-,110,Gara,0,0,4,Decomandat,False,214000,-,-,0,1988
99474A5A-08E0-4A98-9367-08EC67DDA9AC,-,1,-,110,Pacurari,0,0,3,Decomandat,False,59900,-,-,0,2016
F7F94BDC-0B0E-4829-A4C0-08F9000CE4B1,-,4,-,35,Alexandru cel Bun,0,0,2,Decomandat,False,45000,Renovat,Bloc de apartamente,4,1978
EC229F07-6749-47BF-9333-090A8698F916,-,4,-,28,Nicolina,0,0,1,Decomandat,False,32000,-,-,0,1983
EB461009-C9FA-4DD6-9C7C-091555885129,-,1,-,62,Pacurari,0,0,2,Decomandat,False,45462,-,-,0,2016
77857603-452E-4E9A-B4DA-091EE7ACF026,-,0,-,0,Miroslava,0,0,0,-,False,15,-,-,0,0
D61520E6-3C44-4304-A73A-09288B77D4E3,1,7,-,76,Nicolina,0,0,3,Decomandat,False,79000,Bun,Bloc de apartamente,0,1990
9A32C1BE-086C-401A-910E-09356BC906D3,-,2,-,42,Pacurari,0,0,2,Decomandat,False,37500,-,-,0,2016
71A156B7-51EC-459E-9A61-093AF725A455,-,1,-,44,Pacurari,0,0,2,Decomandat,False,49905,-,-,0,2017
64D18205-40E7-447B-B0DA-093B80F2BEB2,-,3,-,55,Cug,0,0,2,Decomandat,False,47000,-,-,0,2017
F2207E0B-4540-4D95-9749-0944C75777E3,1,9,-,63,Gara,0,0,2,Semidecomandat,False,63000,Bun,Bloc de apartamente,0,1984
1B6C2BFC-F2ED-4082-9621-09452DC1359E,-,8,-,66,Podu Ros,0,0,3,Decomandat,False,63000,-,-,0,1972
7A2DAB05-62F1-443E-81EE-094B8834A79F,-,0,-,120,Cug,0,0,4,-,False,57500,-,-,0,2017
FD3CA209-706E-4B12-B3AB-095D61C550C3,-,1,-,75,Lunca Cetatuii,0,0,3,Decomandat,False,56000,-,-,0,2017
A93E9188-634E-48DD-8D37-095FB2EAF359,-,1,-,67,Pacurari,0,0,3,Decomandat,False,63700,-,-,0,2016
564FCAF3-9A08-4F7E-816F-0974582586B3,-,3,-,78,Cug,0,0,3,Decomandat,False,61800,-,-,0,2016
2E0EBFAE-0E47-48E1-B84F-09764A1C8ED4,-,1,-,80,Pacurari,0,0,3,Semidecomandat,False,49900,-,-,0,2017
FD882CB6-7BAF-495A-B9D6-0989C8CE240B,1,4,Complet,54,Nicolina,1,0,2,Decomandat,False,62000,Bun,Bloc de apartamente,4,1988
860B3E8E-93AE-4B69-880F-0990CCB45A7D,-,0,Parial,250,Bucium,0,0,5,-,False,170000,Rezonabil,-,0,2008
6804F501-0314-41E3-8727-09971C4577A3,1,4,-,81,Tatarasi,2,0,4,Nedecomandat,False,115000,Bun,Bloc de apartamente,4,2017
C691B6F7-6C7A-4517-8BAB-09A4186A2595,-,0,-,0,Miroslava,0,0,0,-,False,15,-,-,0,0
B6959616-E84B-4810-BDA6-09BEF3FBDCDC,-,0,-,110,Frumoasa,0,0,4,-,False,75000,Nou,-,0,2018
DECC688E-45A2-4B4E-A4E3-09CC8B935866,-,2,Complet,42,Mircea cel Batran,0,0,2,Semidecomandat,False,45000,Bun,Bloc de apartamente,5,1978
39DD1C7D-8DD8-48F8-B3B2-09F8BD8A8492,-,1,-,33,Bucium,0,0,1,Decomandat,False,19380,-,-,0,2018
79D544DA-38AA-45F1-9B78-09FF077D1FAF,-,1,-,72,Popas Pacurari,0,0,3,Decomandat,False,56000,-,-,0,2018
9E4913C8-97BD-4A3E-8B12-0A0540DF8666,-,1,-,17,Vest,0,0,0,-,False,10500,-,-,0,1980
A2496A69-518A-4524-B25A-0A1D4B265EB4,-,7,-,86,Nicolina,0,0,4,Decomandat,False,78000,-,-,0,1988
B9DB7A7A-F3A1-4776-ACAC-0A40146324A7,-,1,-,64,Cug,0,0,3,Decomandat,False,44917,-,-,0,2017
4316CAF3-D490-4A90-A572-0A427CC6BBD3,-,2,-,54,Nicolina,0,0,2,Decomandat,False,60000,-,-,0,1982
17C26AB8-D208-4F66-BBE7-0A4FBDE8D870,Lux,1,-,39,Nicolina,0,0,1,Decomandat,False,29000,Nou,Bloc de apartamente,0,2017
E723B250-E739-4AB0-813B-0A5730681256,-,5,-,33,Canta,0,0,1,Decomandat,False,25900,-,-,0,2008
D27760B7-A70A-4DA8-A3A7-0A5D1FADB392,-,1,-,71,Pacurari,0,0,3,Decomandat,False,54000,-,-,0,2018
308F62EE-012A-46D0-9043-0A95227A1893,-,2,-,58,Cug,0,0,2,Decomandat,False,52000,-,-,0,2017
1A329E14-9E6E-450F-BD51-0AA876E6513C,-,3,-,68,Podu Ros,0,0,3,Semidecomandat,False,63500,-,-,0,1972
9DCC044E-FA0D-400E-AF2A-0AB124096161,-,4,-,60,Pacurari,0,0,2,Decomandat,False,58900,-,-,0,1985
C66CB6BD-CEE6-4CD9-9FC9-0AC846A5190C,-,2,-,55,Cug,0,0,2,Decomandat,False,40000,-,-,0,2016
06745555-B70B-4D22-9CC4-0AC8A720DE1E,-,6,-,44,Copou,0,0,2,Decomandat,False,52800,-,-,0,2018
5E1AAEF3-47AD-4005-A86C-0ACB1BC8DF16,1,4,-,68,Gara,0,0,3,Decomandat,False,75000,Bun,Bloc de apartamente,0,1980
95EF69E4-E57F-411C-BF0C-0AEB491B8987,-,4,-,44,Alexandru cel Bun,0,0,2,Semidecomandat,False,29500,-,-,0,1978
328F6854-A188-4255-8158-0AFB1F3D06EB,Lux,2,-,53,Popas Pacurari,0,0,2,Decomandat,False,47000,Nou,Bloc de apartamente,0,2018
AD2A88F8-2DF2-450C-A813-0B08FC7546B4,-,1,-,57,Cug,0,0,2,Decomandat,False,43900,-,-,0,2014
7FF00500-6516-4EE6-851E-0B0D1C4AC0ED,-,1,-,60,Nicolina,0,0,2,Decomandat,False,56500,-,-,0,1984
94D43321-1F17-4317-908B-0B138894EFE6,-,1,-,45,Pacurari,0,0,2,Decomandat,False,37280,-,-,0,2016
13985A99-C6E7-4E99-9A19-0B142EF78289,-,4,-,45,Zimbru,0,0,2,Semidecomandat,False,40000,-,-,0,1977
650F6723-A327-4278-A09D-0B409CA1E2EC,-,2,-,60,Copou,0,0,3,Decomandat,False,60200,-,-,0,2017
68EFF636-EB37-433F-91FA-0B4698386D08,-,2,-,43,Tudor Vladimirescu,0,0,1,Decomandat,False,46760,-,-,0,2017
F3F328D1-E36F-4C00-AB13-0B47241464F0,Lux,1,Nemobilat,41,Popas Pacurari,1,1,1,Decomandat,True,36000,Nou,Bloc de apartamente,3,2017
626769D1-6A9E-4CF0-B205-0B492AEB678A,-,2,-,36,Cug,0,0,1,Decomandat,False,35000,-,-,0,2016
CF70C722-3781-40D0-AB7E-0B56FD33E6AF,-,0,-,100,Pacurari,0,0,3,-,False,65000,Nou,-,0,2018
E4E3CDFF-3E46-45F1-80C4-0B5E2AF87899,-,4,-,15,Alexandru cel Bun,0,0,0,-,False,10800,-,-,0,1978
C63FFE12-BBA6-47A3-86DB-0B698CDB41EC,-,4,-,28,Tudor Vladimirescu,0,0,1,Semidecomandat,False,25000,-,-,0,1980
B9C8B2CF-B829-4916-9005-0B7449B4A6B2,1,4,-,50,Podu Ros,0,0,2,Decomandat,False,65000,Renovat,Bloc de apartamente,0,1980
ED2F0B1B-632A-4D6B-923A-0B7CF3B5B186,-,1,-,21,Alexandru cel Bun,0,0,0,-,False,19500,-,-,0,1980
50B6F01D-D69C-4621-A4C1-0B7D072E7B08,1,4,Complet,50,Alexandru cel Bun,1,0,3,Semidecomandat,False,50000,Bun,Bloc de apartamente,4,1973
23A4607E-1F0D-4343-87C1-0B8500FE2764,-,0,-,115,Popas Pacurari,0,0,4,-,False,74000,-,-,0,2018
ABD6A4C4-989D-4DE7-89B7-0B979E0484F5,-,1,-,67,Centru Civic,0,0,2,Decomandat,False,88100,Nou,Bloc de apartamente,10,2018
F6003D49-C1F0-48F2-B8C4-0B9A456BAE3E,-,4,Parial,72,Cug,0,0,3,Decomandat,False,64000,Renovat,Bloc de apartamente,4,1986
EF948C15-8E12-4F38-BF11-0BA3A90217ED,-,8,-,90,Cug,0,0,4,Decomandat,False,65000,Bun,Bloc de apartamente,8,1990
8BD93C8E-D359-4765-AD70-0BA3CEFD4685,-,4,Parial,55,Tatarasi,0,0,2,Semidecomandat,False,54500,Nou,Bloc de apartamente,9,2008
84F512F5-1910-4564-9133-0BAB577388B7,1,2,-,58,Tudor Vladimirescu,0,0,2,Decomandat,False,64000,Nou,Bloc de apartamente,0,2018
481E278B-02DB-4A08-98EC-0BABB443CCBF,-,1,-,84,Alexandru cel Bun,0,0,3,Semidecomandat,False,77900,-,-,0,1990
3B2A09B2-7640-48AF-A1C5-0BAE3B12878C,-,3,-,70,Pacurari,0,0,3,Decomandat,False,46000,-,-,0,2017
CB5C829E-70B1-4A95-96C4-0BB0D8B6FE00,1,1,Parial,48,Copou,1,0,2,Circular,False,65000,Renovat,Bloc de apartamente,4,1960
97C3900B-21FF-49C8-B252-0BC4D2B36498,Lux,1,-,36,Valea Adanca,0,0,1,Decomandat,False,26925,Nou,Bloc de apartamente,0,2017
3208A44E-4869-4AD1-8984-0BCCE644E12C,-,2,-,39,Cug,0,0,2,Decomandat,False,48415,-,-,0,2018
CA05FE7C-89F2-4BF9-9B98-0BE3F2146596,1,2,-,50,Cug,0,0,2,Decomandat,False,48000,Nou,Bloc de apartamente,0,2018
BF97E069-9754-4378-B06B-0BE4A61CDCEB,-,8,-,40,Tatarasi,0,0,2,Nedecomandat,False,27800,-,-,0,1978
6CB5E7F2-2CC0-4639-B47D-0BE99F58081A,-,0,-,0,Bucium,0,0,0,-,False,35000,-,-,0,0
6FBB39CF-F685-4E98-AA27-0BEE2F2654F6,-,3,-,21,Podu Ros,0,0,1,Semidecomandat,False,23000,-,-,0,1980
4B89CC31-AF16-4671-B2F1-0BEEA3F7314C,-,0,-,0,Valea Adanca,0,0,0,-,False,180000,-,-,0,0
2898971D-F993-4F71-8885-0BF869427DCC,-,4,-,50,Pacurari,0,0,2,Decomandat,False,41000,-,-,0,2017
6FC34296-FCFA-421B-A66D-0C23F3D04898,-,4,-,17,Podu Ros,0,0,0,-,False,14000,-,-,0,1980
43D5AF6C-4942-4EC8-B7C8-0C25F503C832,-,8,-,33,Nicolina,0,0,1,Decomandat,False,27000,-,-,0,1984
A4DF8A78-1CB7-4ACD-9D8D-0C313444F010,1,1,Parial,54,Cug,1,0,2,Decomandat,True,54000,Bun,Bloc de apartamente,4,2012
D44D50D8-0D25-4BC5-B794-0C400CD73CA1,-,1,-,17,Vest,0,0,0,-,False,10500,-,-,0,1980
E55C17C0-C4FD-415B-AB90-0C473DD5BD25,-,8,-,50,Tatarasi,0,0,2,Semidecomandat,False,45500,-,-,0,1975
68A9C069-7606-454B-A390-0C52E19042D6,-,3,-,24,Tatarasi,0,0,0,-,False,17000,-,-,0,1980
9A10E8F1-60E0-4B8A-8090-0C68F443D74E,-,1,-,70,Pacurari,0,0,3,Decomandat,False,50000,-,-,0,2016
81374D60-021C-4C75-9F47-0C93CC725A14,Lux,1,-,36,Valea Adanca,0,0,1,Decomandat,False,26925,Nou,Bloc de apartamente,0,2017
ACC378EA-5597-402E-BD73-0C94D5D87D91,-,1,-,54,Frumoasa,0,0,2,Decomandat,False,48000,Bun,Bloc de apartamente,4,1984
4E06F0F8-7E86-42DE-89B2-0CB341F90295,-,1,-,42,Pacurari,0,0,2,Decomandat,False,33600,-,-,0,2017
D3558C7E-CE0E-411A-869D-0CB8606C80E5,-,1,-,57,Nicolina,0,0,2,Decomandat,False,73700,-,-,0,2017
F304BD22-307A-4D81-B1A7-0CB9086B3170,-,6,-,40,Canta,0,0,1,Decomandat,False,47900,-,-,0,2009
A2D8844D-3B3A-499B-8D7C-0CBCDC77B454,-,2,-,26,Nicolina,0,0,1,Semidecomandat,False,25000,-,-,0,1978
38F1F05F-D12E-46FD-95EF-0CC748F0E903,1,9,-,23,Pacurari,0,0,0,-,False,28000,Bun,Bloc de apartamente,10,1977
BB7EE01E-CAF6-4459-805D-0CD5E1EAF0C1,-,2,-,54,Pacurari,0,0,3,Decomandat,False,42900,-,-,0,2016
622AB1CB-7A0D-416F-AD46-0CDFC930B3C4,1,4,-,67,Tatarasi,2,0,3,Decomandat,False,63000,Bun,Bloc de apartamente,5,1982
F1304122-956D-4886-A292-0CFAECE680CA,-,1,-,51,Copou,0,0,2,Decomandat,False,52017,-,-,0,2019
26FB02C7-F64F-4758-8EE6-0CFE7496D09A,Lux,13,-,60,Tudor Vladimirescu,0,0,2,Semidecomandat,False,94490,Nou,Bloc de apartamente,0,2018
8C8AA4BE-AB24-4900-AC1C-0D07AAC4AAA1,-,2,-,60,Cug,0,0,2,Decomandat,False,42280,Nou,Bloc de apartamente,4,2018
5DE133C1-8AB5-44DF-BE8D-0D15AB42CCF7,1,4,Nemobilat,65,Tatarasi,1,0,3,Decomandat,False,65000,Bun,Bloc de apartamente,4,1982
4341D3FD-CB02-4B2A-9072-0D2417CF3B0A,-,1,-,35,Bucium,0,0,1,Decomandat,False,32500,-,-,0,2018
EFC5F1CC-159A-407C-9C80-0D32FB680732,Lux,1,Nemobilat,66,Cug,2,1,3,Decomandat,True,50000,Nou,Cas/Vil,2,2017
8B85CA7E-08D9-435D-9DC9-0D384FEDB377,-,1,Parial,52,Cug,0,0,2,Decomandat,False,39400,Nou,Bloc de apartamente,3,2017
6CA164B3-3E26-4A2D-ABEB-0D3EB9E4FA33,Lux,2,-,57,Copou,0,0,2,Decomandat,False,69850,n construcie,Bloc de apartamente,0,2017
CEDC68D1-EECA-4FC1-A645-0D435D351A96,-,4,-,45,Zimbru,0,0,2,Semidecomandat,False,40000,-,-,0,1977
EB8D0BC0-F34E-4D48-8CAA-0D4606FC4513,-,0,Parial,140,Sararie,2,1,3,-,True,129000,Renovat,-,1,2015
8290C7AD-5078-48A9-89B6-0D49952D5E5C,2,4,-,45,Podu Ros,1,0,3,Semidecomandat,False,50000,Bun,Bloc de apartamente,4,1964
83D006F8-C9DE-4F4A-AD83-0D4E19DFC9AE,1,2,Parial,51,Tatarasi,1,0,2,Decomandat,False,44000,Bun,Bloc de apartamente,4,1985
E172CF26-2106-4947-88F7-0D55A661FF80,-,4,-,52,Podu Ros,0,0,2,Semidecomandat,False,39800,-,-,0,1972
ABC17C93-A20D-4247-AAE6-0D778181E1D2,-,2,-,17,Frumoasa,0,0,0,-,False,10900,-,-,0,1979
4918B185-4B13-4756-8092-0D81007AC290,-,1,-,70,Popas Pacurari,0,0,3,Semidecomandat,False,55000,n construcie,Bloc de apartamente,3,2017
0BB32A04-9490-4FA7-A426-0D9BCE8AF7C0,1,1,-,38,Cug,0,0,2,Decomandat,False,31000,n construcie,Bloc de apartamente,0,2018
34E02835-008A-4CFA-BBA7-0D9F9B212021,-,1,-,54,Pacurari,0,0,2,Decomandat,False,45000,-,-,0,2017
B1206E05-4298-46AA-95B8-0DA639FE077E,-,3,-,28,Centru Civic,0,0,1,Decomandat,False,35000,-,-,0,2017
34F6212F-9099-4F3C-8872-0DCED8CAB6C9,-,0,-,0,Aeroport,0,0,0,-,False,6,-,-,0,0
5F57437A-4A23-4061-94C1-0DD42B8EEFE9,-,0,-,0,Vest,0,0,0,-,False,45500,-,-,0,0
B29B92FE-875F-4599-8B6E-0DE5B7FAD15C,1,10,-,42,Centru Civic,0,0,2,Decomandat,False,52000,Bun,Bloc de apartamente,0,1980
BDEFFCDC-5FF2-45F8-9423-0DEB04C95914,1,3,-,40,Granit,0,0,1,Decomandat,False,35000,Nou,Bloc de apartamente,0,2016
7EDC1D26-B4D5-4309-91A1-0DF4D11C502D,-,0,-,80,Cug,0,0,4,-,False,62500,-,-,0,2016
3169B770-A8D9-44B6-A0F7-0DF7A2B17677,-,3,-,37,Moara de Vant,0,0,1,Decomandat,False,45060,-,-,0,2016
76290285-8698-46C9-852D-0DF7DABB3244,1,2,-,66,Tatarasi,1,0,3,Semidecomandat,False,67000,Bun,Bloc de apartamente,4,1967
A501AB94-F45E-413B-9509-0E024AC9A1EA,-,1,-,33,Galata,0,0,1,Decomandat,False,36700,-,-,0,2017
FA9CF452-5EC1-4678-98BB-0E0B8C8809B4,-,2,-,53,Bucium,0,0,2,Decomandat,False,60500,-,-,0,2017
FC3F0C69-5E5C-428F-9884-0E0C604534FF,-,5,-,44,Metalurgie,0,0,2,Decomandat,False,30000,-,-,0,2010
53A78D3C-671B-4792-8BF4-0E17DD7818AA,-,4,-,39,Cug,0,0,2,Semidecomandat,False,34900,-,-,0,2018
8112F69B-0FBB-41C4-817C-0E1F4E4657BB,-,1,-,47,Cug,0,0,2,Decomandat,False,42000,-,-,0,2018
B55D5968-7B6E-4A08-9752-0E2DCF783DBD,-,4,-,40,Alexandru cel Bun,0,0,2,Nedecomandat,False,37500,-,-,0,1976
70003920-E3A3-43FF-B971-0E31CAF0A40F,1,6,Nemobilat,72,Bicaz,1,0,3,Decomandat,False,57000,Bun,Bloc de apartamente,10,1977
DB7645D1-20A5-4119-BC82-0E34B2C2E8EA,-,0,-,77,Valea Adanca,0,0,3,-,False,62000,Nou,-,0,2018
E0CEEFA1-5BBA-4A42-A130-0E3CB2753592,1,2,Parial,51,Tatarasi,1,0,2,Decomandat,False,44000,Bun,Bloc de apartamente,4,1985
E79F4624-AAAC-4E69-B6A2-0E3FB8A29BB6,-,1,-,65,Copou,0,0,3,Decomandat,False,65000,-,-,0,2017
4E88F35F-A6BD-4F86-9796-0E40702F3989,-,2,-,44,Tudor Vladimirescu,0,0,1,Decomandat,False,46760,-,-,0,2016
BCFEE534-0B4A-490F-8105-0E4EBBDA7A32,-,2,-,50,Alexandru cel Bun,0,0,3,Semidecomandat,False,44900,-,-,0,1975
E45323A4-E9B5-4CD7-A4CE-0E582B4097D2,1,4,Nemobilat,65,Tatarasi,1,0,3,Decomandat,False,65000,Bun,Bloc de apartamente,4,1982
8AC9EC7C-7209-469B-AE3C-0E5D80213105,-,1,-,50,Alexandru cel Bun,0,0,3,Semidecomandat,False,49900,-,-,0,1975
06BFA15F-C57D-485A-A5E2-0E69CFF7F85C,1,1,-,70,Copou,0,0,3,Decomandat,False,95000,Bun,Bloc de apartamente,0,1965
C1CD6456-06D7-4203-AECC-0E72B43A45DB,-,0,-,75,Miroslava,0,0,3,-,False,57000,-,-,0,2018
82AD60DD-5997-4C12-809E-0E7469D2F184,-,7,-,84,Canta,0,0,3,Decomandat,False,72900,-,-,0,1990
789513D3-D9B3-401F-AEB5-0E7EFC8154C3,-,0,-,105,Aeroport,0,0,4,-,False,71500,-,-,0,2018
1B6AFE53-1022-4350-9E39-0E8842009ADB,-,1,Parial,50,Cug,0,0,2,Decomandat,False,44500,Nou,Bloc de apartamente,11,2017
C38BA040-19C3-4471-BA38-0E9E3049E6EA,-,4,-,54,Nicolina,0,0,2,Decomandat,False,62000,-,-,0,1988
121C79EC-FB0C-42C4-B712-0EA95C137B3F,-,1,-,51,Pacurari,0,0,2,Decomandat,False,48000,-,-,0,2018
CBDF3BAC-E98C-4626-A8DE-0EBC19FD5245,1,7,-,57,Frumoasa,1,0,2,Decomandat,False,57000,Bun,Bloc de apartamente,8,1993
8AEB433F-CD7E-459B-BCC6-0EF8BDE914AC,-,4,-,58,Alexandru cel Bun,0,0,3,Semidecomandat,False,45000,-,-,0,1978
77BCDBAF-1709-47CB-AAAE-0EFBACF86763,-,1,-,26,Nicolina,0,0,0,-,False,22500,-,-,0,1982
AB779FF9-F717-4E57-89DB-0EFED03CF3F7,1,4,-,42,Alexandru cel Bun,0,0,2,Semidecomandat,False,38000,Renovat,Bloc de apartamente,0,1976
D1A01A9B-43FB-4F0B-B555-0F3164C00BEF,1,1,-,70,Valea Adanca,0,0,3,Semidecomandat,False,58000,Nou,Bloc de apartamente,0,2018
545F6CA8-FDED-42B9-AA2F-0F425CD01417,1,1,-,40,Valea Adanca,0,0,2,Decomandat,False,34900,n construcie,Bloc de apartamente,0,2017
4CA4DAA8-99E8-464D-AB97-0F5A1BC39C4B,-,2,-,38,Pacurari,0,0,1,Decomandat,False,27000,-,-,0,2016
4A9B7C23-E822-40CB-993E-0F5D2B9B8A94,-,5,-,80,Bicaz,0,0,3,Decomandat,False,75000,Renovat,Bloc de apartamente,8,1983
C8B418BD-1932-4B7B-A6F5-0F5E976B3A12,-,5,-,38,Tudor Vladimirescu,0,0,2,Semidecomandat,False,49500,-,-,0,2019
92410DB1-7ED7-4283-82A1-0F5F8F0A9ED2,-,0,-,0,Vest,0,0,0,-,False,75600,-,-,0,0
BA673776-5F3F-48CD-92DA-0F759830982F,1,2,Parial,27,Tatarasi,1,0,1,Decomandat,False,35000,Bun,Bloc de apartamente,4,1980
5FD4E14B-4671-4E7D-8D1E-0F95A9959544,1,2,-,51,Cug,0,0,2,Decomandat,False,46500,n construcie,Bloc de apartamente,0,2017
F6AFCC58-07E4-4DCD-9773-0FB2090C6A3A,-,1,-,34,Valea Adanca,0,0,1,Decomandat,False,25875,-,-,0,2018
F6BDF41F-38C2-448B-8F53-0FC7A9A84FD3,-,1,Parial,53,Cug,0,0,2,Decomandat,False,46900,Nou,Bloc de apartamente,6,2017
E9FEC081-5B13-42B7-A0A2-0FC9256C719B,-,2,-,56,Pacurari,0,0,5,Decomandat,False,37900,-,-,0,2016
57D85171-7B89-4AF9-B7EF-0FC9AAB1E17F,-,4,-,52,Podu Ros,0,0,2,Nedecomandat,False,48000,-,-,0,1972
82785D2F-29FB-495C-B38E-0FCA6ED21E6F,-,3,-,68,Aeroport,0,0,3,Semidecomandat,False,59900,-,-,0,1964
D342E5E0-6C8D-47DF-9AA1-0FD2FAEE5712,-,3,-,54,Alexandru cel Bun,0,0,2,Decomandat,False,55000,De renovat,Bloc de apartamente,7,1976
E45326A4-32DF-4265-884F-0FF9ADDA11CA,-,3,-,22,Baza 3,0,0,0,-,False,20700,-,-,0,1978
E233394F-4A35-4526-994D-100696E5BB54,1,1,Parial,44,Tudor Vladimirescu,1,0,2,Nedecomandat,False,46000,Bun,Bloc de apartamente,3,1961
F3E31F5E-8DA8-4565-8B75-100C991E567F,-,0,Nemobilat,45,Podul de Piatra,0,0,2,-,False,47500,Rezonabil,-,0,1940
A03CBF69-44F8-4A60-92E0-1020C84C1A19,-,3,-,54,Galata,0,0,2,Decomandat,False,53000,-,-,0,1982
365D93E2-79C7-4295-BB30-1023C7015119,-,1,-,55,Pacurari,0,0,2,Decomandat,False,43000,-,-,0,2017
C293E894-5F5C-41EA-B084-102466F82C93,1,4,-,52,Nicolina,1,0,2,Decomandat,False,47500,Bun,Bloc de apartamente,4,1986
EFA69EFF-3F65-4D2F-9C9C-1030D37D1F6B,-,3,-,82,Copou,0,0,3,Decomandat,False,82000,Nou,Bloc de apartamente,0,2018
29A5159B-9957-4D89-B6A5-10357376870E,-,0,-,0,Aeroport,0,0,0,-,False,315,-,-,0,0
AD679C18-F898-4400-83DA-10465984467E,-,6,-,41,Nicolina,0,0,1,Decomandat,False,41000,-,-,0,1989
F57EC450-BDEB-418A-8FB0-105AF722AA48,-,1,-,55,Bucium,0,0,2,Decomandat,False,44900,-,-,0,2018
5F370B72-875C-4BAE-9FF5-105E06B8AFD9,-,0,-,77,Valea Adanca,0,0,3,-,False,62000,Nou,-,0,2018
7F0FAD6E-FF2E-4F6A-8F5D-10660F55A079,Lux,1,-,46,Tatarasi,0,0,2,Semidecomandat,False,51000,Nou,Bloc de apartamente,0,2017
D977E100-8238-4615-B089-107BADECB0B8,-,5,-,60,Frumoasa,0,0,2,Decomandat,False,53000,-,-,0,1985
F1D68B94-01AF-4F74-A9BB-1084B8317440,Lux,1,-,71,Popas Pacurari,0,0,3,Decomandat,False,53000,Nou,Bloc de apartamente,0,2017
07F886AA-9257-4386-9A23-10874B906F0E,-,3,-,52,Aleea Tudor Neculai,0,0,2,Decomandat,False,41000,Nou,Bloc de apartamente,3,2017
CB5D0EC1-77B6-42FF-B75B-1091D0952241,-,2,-,50,Podu Ros,0,0,2,Semidecomandat,False,42000,-,-,0,1989
54A3DB33-1CCD-4D08-9F86-109679302BE6,-,1,-,71,Cug,0,0,3,Decomandat,False,63900,-,-,0,2017
2F036E8C-1D75-4D4A-94AD-10BE08FA3684,-,1,-,55,Mircea cel Batran,0,0,3,Semidecomandat,False,55000,Renovat,Bloc de apartamente,4,1976
0F4A5ED9-F72E-4770-A36E-10C999AFF3CE,-,1,-,52,Pacurari,0,0,2,Decomandat,False,54900,-,-,0,2007
13FF488F-5600-4444-8E31-10DDE4FED14A,-,0,-,48,Podu Ros,0,2,0,-,True,63000,-,Bloc de apartamente,0,1980
962D7CBE-899A-4B14-8097-10E5A4975224,-,0,-,50,Podu Ros,0,0,0,-,False,42000,-,-,0,0
D1CDED2C-8FBE-4ED4-B29E-10EC3039AD10,1,5,-,78,Nicolina,0,0,3,Decomandat,False,62000,Nou,Bloc de apartamente,0,2000
353F21D3-E66F-4E32-90F5-10EF54DA6D68,-,13,-,72,Tudor Vladimirescu,0,0,3,Semidecomandat,False,115210,-,-,0,2018
E3C77C55-3F37-4B31-9642-10F8362CD9AD,-,2,-,76,Nicolina,0,0,3,Decomandat,False,76500,-,-,0,2017
A92D2E26-DA4E-4518-BDD2-10FDBF5AF9A4,-,8,-,100,Gara,0,0,4,Decomandat,False,86900,-,-,0,1988
1271B327-2C87-4F68-8620-1106AD13B4F1,-,3,-,110,Zimbru,0,0,4,Decomandat,False,95900,-,-,0,1989
73136094-E4D1-495D-91A9-110D0869EDDD,-,0,-,0,Bucium,0,0,0,-,False,23,-,-,0,0
821E78CF-56F9-42EB-92E9-1142ECCAFA08,-,4,-,54,Zimbru,0,0,3,Semidecomandat,False,41000,-,-,0,1976
2D3D94FB-6F17-4BC9-8139-1145981E3AFA,-,5,Parial,80,Alexandru cel Bun,0,0,3,Decomandat,False,85000,Bun,Bloc de apartamente,6,1980
261AD143-08CA-4D56-BB55-115C4CA9BDAF,-,4,-,60,Galata,0,0,3,Decomandat,False,57000,Nou,Bloc de apartamente,4,1980
35906E73-3EF3-47C3-91A6-11643BC2AE16,-,4,-,70,Nicolina,0,0,3,Decomandat,False,59000,-,-,0,1982
